tanggal,stasiun,pm25,pm10,so2,co,o3,no2,max,critical,categori,year,month,day,dayofweek,critical_encoded,categori_encoded
2020-12-18,DKI2 (Kelapa Gading),0.0,-1.7055307122222136,-0.017969127913960485,-1.4443209792920624,-0.6258151386109925,-1.1606777074576864,46.0,O3,BAIK,2020,12,18,4,2,0
2020-12-19,DKI3 (Jagakarsa),0.0,-0.9666319591112171,-0.2829838559765787,-0.7661080440331339,-0.893647745749598,-1.4252248067024922,53.0,PM25,SEDANG,2020,12,19,5,4,3
2020-12-20,DKI2 (Kelapa Gading),0.0,-1.02347032473514,0.04828455410169408,-1.1536582927525216,-0.7700326963010108,-1.0284041578352836,55.0,PM25,SEDANG,2020,12,20,6,4,3
2020-12-21,DKI4 (Lubang Buaya),0.0,-2.2739143684614413,1.2408508303834762,-1.3474334171122153,-1.2644928940953595,-1.4252248067024922,41.0,PM25,BAIK,2020,12,21,0,4,0
2020-12-22,DKI3 (Jagakarsa),0.0,-0.9097935934872944,0.11453823611734865,-0.9598831683928277,-1.1614803528882036,-1.4252248067024922,61.0,PM25,SEDANG,2020,12,22,1,4,3
2020-12-23,DKI3 (Jagakarsa),0.0,0.6816806439825439,-0.4817449020235424,0.49343026430487585,-0.9760577787153227,-1.1606777074576864,106.0,PM25,TIDAK SEHAT,2020,12,23,2,4,5
2020-12-24,DKI3 (Jagakarsa),0.0,-0.22773320600022082,-0.41549122000788785,-1.0567707305726748,-0.7082251715767173,-1.0284041578352836,69.0,PM25,SEDANG,2020,12,24,3,4,3
2020-12-25,DKI3 (Jagakarsa),0.0,-0.9666319591112171,-0.547998584039197,-1.2505458549323685,-0.9966602869567539,-1.4252248067024922,53.0,PM25,SEDANG,2020,12,25,4,4,3
2020-12-26,DKI3 (Jagakarsa),0.0,-1.0803086903590629,-0.6142522660548515,-1.4443209792920624,-1.0172627951981852,-1.557498356324895,52.0,PM25,SEDANG,2020,12,26,5,4,3
2020-12-27,DKI3 (Jagakarsa),0.0,-0.6824401309916032,-0.4817449020235424,-1.1536582927525216,-0.5846101221281301,-1.2929512570800892,59.0,PM25,SEDANG,2020,12,27,6,4,3
2020-12-28,DKI3 (Jagakarsa),0.0,-0.6256017653676804,-0.547998584039197,-0.7661080440331339,-0.4815975809209741,-1.2929512570800892,57.0,PM25,SEDANG,2020,12,28,0,4,3
2020-12-29,DKI2 (Kelapa Gading),0.0,-1.7055307122222136,0.04828455410169408,-1.5412085414719092,-0.6464176468524236,0.6911519872559535,45.0,PM25,BAIK,2020,12,29,1,4,0
2020-12-30,DKI2 (Kelapa Gading),0.0,-1.7623690778461363,-0.2829838559765787,-1.3474334171122153,-0.4609950726795429,-1.2929512570800892,54.0,O3,SEDANG,2020,12,30,2,2,3
2020-12-31,DKI2 (Kelapa Gading),0.0,-1.307662152854754,-0.41549122000788785,-0.8629956062129809,-0.254969990265231,-0.631583508968075,64.0,O3,SEDANG,2020,12,31,3,2,3
2021-01-01,DKI2 (Kelapa Gading),0.0,-1.02347032473514,-1.3430427682270518,-0.8629956062129809,-0.2343674820237998,-1.0284041578352836,65.0,O3,SEDANG,2021,1,1,4,2,3
2021-01-02,DKI3 (Jagakarsa),0.0,0.11329698774331595,-0.4817449020235424,0.20276757776533513,-0.7906352045424421,-1.1606777074576864,86.0,PM25,SEDANG,2021,1,2,5,4,3
2021-01-03,DKI3 (Jagakarsa),0.0,0.45432718148685275,-0.547998584039197,0.008992453405641318,-0.8524427292667356,-1.1606777074576864,93.0,PM25,SEDANG,2021,1,3,6,4,3
2021-01-04,DKI2 (Kelapa Gading),0.0,-1.4781772497265224,-0.2829838559765787,-1.0567707305726748,0.012862616873374522,-0.8961306082128807,77.0,O3,SEDANG,2021,1,4,0,2,3
2021-01-05,DKI3 (Jagakarsa),0.0,0.17013535336723876,-0.4817449020235424,-0.08789510877420559,-0.7082251715767173,-0.8961306082128807,89.0,PM25,SEDANG,2021,1,5,1,4,3
2021-01-06,DKI2 (Kelapa Gading),0.0,-0.455086668495912,-0.2829838559765787,-0.7661080440331339,0.17768268280482408,0.029784239143939278,85.0,O3,SEDANG,2021,1,6,2,2,3
2021-01-07,DKI2 (Kelapa Gading),0.0,-1.1939854216069083,-0.2829838559765787,-1.0567707305726748,-0.09014992433378144,0.16205778876634214,72.0,O3,SEDANG,2021,1,7,3,2,3
2021-01-08,DKI2 (Kelapa Gading),0.0,-1.02347032473514,-0.2829838559765787,-0.8629956062129809,-0.11075243257521264,-0.631583508968075,71.0,O3,SEDANG,2021,1,8,4,2,3
2021-01-09,DKI2 (Kelapa Gading),0.0,-0.2845715716241436,-0.6805059480705061,0.6872053886645697,0.0746701415976681,-0.23476286010086642,80.0,O3,SEDANG,2021,1,9,5,2,3
2021-01-10,DKI2 (Kelapa Gading),0.0,-1.8192074434700591,-0.6142522660548515,-0.9598831683928277,-0.35798253147238696,0.029784239143939278,59.0,O3,SEDANG,2021,1,10,6,2,3
2021-01-11,DKI3 (Jagakarsa),0.0,0.05645862211939316,-0.3492375379922333,-0.47544535749359323,-0.4197900561966805,-1.2929512570800892,72.0,PM25,SEDANG,2021,1,11,0,4,3
2021-01-12,DKI2 (Kelapa Gading),0.0,-1.6486923465982908,-0.4817449020235424,-1.2505458549323685,0.012862616873374522,0.16205778876634214,77.0,O3,SEDANG,2021,1,12,1,2,3
2021-01-13,DKI2 (Kelapa Gading),0.0,-1.307662152854754,-0.6142522660548515,-0.9598831683928277,-0.1725599572995062,-0.8961306082128807,68.0,O3,SEDANG,2021,1,13,2,2,3
2021-01-14,DKI3 (Jagakarsa),0.0,-1.535015615350445,-0.1504764919452696,-0.5723329196734401,-0.7494301880595796,-0.7638570585904778,78.0,PM25,SEDANG,2021,1,14,3,4,3
2021-01-15,DKI3 (Jagakarsa),0.0,-1.8192074434700591,-0.21673017396092417,-0.37855779531374634,-0.254969990265231,-1.0284041578352836,82.0,PM25,SEDANG,2021,1,15,4,4,3
2021-01-16,DKI3 (Jagakarsa),0.0,0.7953573752303895,-0.21673017396092417,-0.37855779531374634,-0.3373800232309558,-0.8961306082128807,92.0,PM25,SEDANG,2021,1,16,5,4,3
2021-01-17,DKI2 (Kelapa Gading),0.0,-0.05721810912845243,-0.41549122000788785,-0.9598831683928277,0.3425027487362736,-0.4993099593456721,93.0,O3,SEDANG,2021,1,17,6,2,3
2021-01-18,DKI2 (Kelapa Gading),0.0,-1.1939854216069083,-0.6142522660548515,-1.4443209792920624,0.03346512511480572,-0.631583508968075,78.0,O3,SEDANG,2021,1,18,0,2,3
2021-01-19,DKI2 (Kelapa Gading),0.0,-1.4213388841025996,-0.7467596300861606,-1.3474334171122153,-0.37858503971381813,-0.631583508968075,58.0,O3,SEDANG,2021,1,19,1,2,3
2021-01-20,DKI2 (Kelapa Gading),0.0,-0.7961168622394488,-0.7467596300861606,-1.3474334171122153,-0.09014992433378144,-1.0284041578352836,72.0,O3,SEDANG,2021,1,20,2,2,3
2021-01-21,DKI2 (Kelapa Gading),0.0,-0.5687633997437576,-0.6805059480705061,-1.0567707305726748,-0.1931624655409374,-0.10248931047846357,67.0,O3,SEDANG,2021,1,21,3,2,3
2021-01-22,DKI3 (Jagakarsa),0.0,1.5910944939653087,-0.1504764919452696,1.2685307617436512,-0.39918754795524936,-0.4993099593456721,112.0,PM25,TIDAK SEHAT,2021,1,22,4,4,5
2021-01-23,DKI3 (Jagakarsa),0.0,1.8752863220849227,-0.21673017396092417,2.1405188213622734,-0.254969990265231,-0.10248931047846357,126.0,PM25,TIDAK SEHAT,2021,1,23,5,4,5
2021-01-24,DKI3 (Jagakarsa),0.0,0.45432718148685275,-0.21673017396092417,1.0747556373839573,-0.8730452375081668,-0.4993099593456721,90.0,PM25,SEDANG,2021,1,24,6,4,3
2021-01-25,DKI2 (Kelapa Gading),0.0,0.34065045023900714,-0.547998584039197,0.5903178264847228,1.1872055866349525,0.029784239143939278,134.0,O3,TIDAK SEHAT,2021,1,25,0,2,5
2021-01-26,DKI3 (Jagakarsa),0.0,-0.11405647475237524,-0.2829838559765787,-0.47544535749359323,-0.5434051056452677,-0.8961306082128807,79.0,PM25,SEDANG,2021,1,26,1,4,3
2021-01-27,DKI2 (Kelapa Gading),0.0,-1.9897225403418275,0.18079191813300322,-1.2505458549323685,-0.2755724985066622,-1.1606777074576864,63.0,O3,SEDANG,2021,1,27,2,2,3
2021-01-28,DKI2 (Kelapa Gading),0.0,-1.591853980974368,0.18079191813300322,-0.9598831683928277,-0.4815975809209741,-0.8961306082128807,53.0,O3,SEDANG,2021,1,28,3,2,3
2021-01-29,DKI2 (Kelapa Gading),0.0,-1.591853980974368,0.24704560014865776,-1.2505458549323685,-0.2343674820237998,-0.631583508968075,65.0,O3,SEDANG,2021,1,29,4,2,3
2021-01-30,DKI2 (Kelapa Gading),0.0,-1.6486923465982908,0.18079191813300322,-0.9598831683928277,-0.254969990265231,-0.7638570585904778,64.0,O3,SEDANG,2021,1,30,5,2,3
2021-01-31,DKI2 (Kelapa Gading),0.0,-1.02347032473514,0.11453823611734865,-0.8629956062129809,-0.1725599572995062,-0.8961306082128807,68.0,O3,SEDANG,2021,1,31,6,2,3
2021-02-01,DKI5 (Kebon Jeruk),0.0,0.7953573752303895,0.44580664619562144,0.5903178264847228,-1.2644928940953595,2.5429816819695934,126.0,PM25,TIDAK SEHAT,2021,2,1,0,4,5
2021-02-02,DKI3 (Jagakarsa),0.0,-0.17089484037629804,0.18079191813300322,-0.9598831683928277,-1.0172627951981852,0.029784239143939278,70.0,PM25,SEDANG,2021,2,2,1,4,3
2021-02-03,DKI3 (Jagakarsa),0.0,-1.3645005184786767,0.31329928216431235,-1.3474334171122153,-1.0790703199224787,-0.631583508968075,53.0,PM25,SEDANG,2021,2,3,2,4,3
2021-02-04,DKI5 (Kebon Jeruk),0.0,-1.3645005184786767,0.37955296417996687,-1.0567707305726748,-1.2850954023367906,0.4266048880111478,59.0,PM25,SEDANG,2021,2,4,3,4,3
2021-02-05,DKI3 (Jagakarsa),0.0,-1.6486923465982908,0.11453823611734865,-0.9598831683928277,-1.0790703199224787,-0.23476286010086642,51.0,PM25,SEDANG,2021,2,5,4,4,3
2021-02-06,DKI2 (Kelapa Gading),0.0,-1.4781772497265224,0.9758361023208579,-0.18478267095405249,-0.39918754795524936,-0.631583508968075,57.0,O3,SEDANG,2021,2,6,5,2,3
2021-02-07,DKI2 (Kelapa Gading),0.0,-1.591853980974368,0.9758361023208579,-0.18478267095405249,-0.39918754795524936,-1.1606777074576864,57.0,O3,SEDANG,2021,2,7,6,2,3
2021-02-08,DKI2 (Kelapa Gading),0.0,-1.7055307122222136,0.9758361023208579,-0.18478267095405249,-0.4609950726795429,-0.23476286010086642,54.0,O3,SEDANG,2021,2,8,0,2,3
2021-02-09,DKI4 (Lubang Buaya),0.0,-1.4213388841025996,1.1745971483678217,-0.6692204818532871,-1.1820828611296348,-0.631583508968075,57.0,PM25,SEDANG,2021,2,9,1,4,3
2021-02-10,DKI3 (Jagakarsa),0.0,-0.3414099372480664,0.11453823611734865,-0.8629956062129809,-1.0996728281639099,-0.4993099593456721,64.0,PM25,SEDANG,2021,2,10,2,4,3
2021-02-11,DKI3 (Jagakarsa),0.0,-1.02347032473514,0.04828455410169408,-1.3474334171122153,-1.202685369371066,-0.8961306082128807,57.0,PM25,SEDANG,2021,2,11,3,4,3
2021-02-12,DKI3 (Jagakarsa),0.0,0.39748881586292995,0.18079191813300322,-0.6692204818532871,-1.1614803528882036,-0.7638570585904778,98.0,PM25,SEDANG,2021,2,12,4,4,3
2021-02-13,DKI3 (Jagakarsa),0.0,0.17013535336723876,0.24704560014865776,-0.7661080440331339,-0.9554552704738916,-0.10248931047846357,89.0,PM25,SEDANG,2021,2,13,5,4,3
2021-02-14,DKI3 (Jagakarsa),0.0,-0.05721810912845243,0.18079191813300322,-0.8629956062129809,-0.8524427292667356,-0.10248931047846357,73.0,PM25,SEDANG,2021,2,14,6,4,3
2021-02-15,DKI4 (Lubang Buaya),0.0,-0.7961168622394488,1.1745971483678217,-0.8629956062129809,-1.0584678116810475,-0.23476286010086642,66.0,PM25,SEDANG,2021,2,15,0,4,3
2021-02-16,DKI4 (Lubang Buaya),0.0,-0.739278496615526,1.1745971483678217,-0.8629956062129809,-1.0996728281639099,-0.10248931047846357,63.0,PM25,SEDANG,2021,2,16,1,4,3
2021-02-17,DKI5 (Kebon Jeruk),0.0,-0.6824401309916032,0.7108213742582397,0.49343026430487585,-1.2850954023367906,2.5429816819695934,71.0,PM25,SEDANG,2021,2,17,2,4,3
2021-02-18,DKI3 (Jagakarsa),0.0,-0.17089484037629804,0.37955296417996687,-1.1536582927525216,-1.0378653034396164,-0.23476286010086642,70.0,PM25,SEDANG,2021,2,18,3,4,3
2021-02-19,DKI5 (Kebon Jeruk),0.0,-1.6486923465982908,0.11453823611734865,-0.37855779531374634,-1.2850954023367906,2.5429816819695934,52.0,PM25,SEDANG,2021,2,19,4,4,3
2021-02-20,DKI4 (Lubang Buaya),0.0,-1.307662152854754,1.1083434663521672,-0.7661080440331339,-1.0790703199224787,-0.23476286010086642,63.0,PM25,SEDANG,2021,2,20,5,4,3
2021-02-21,DKI5 (Kebon Jeruk),0.0,-1.535015615350445,-0.017969127913960485,-1.1536582927525216,-1.202685369371066,-0.23476286010086642,52.0,PM25,SEDANG,2021,2,21,6,4,3
2021-02-22,DKI3 (Jagakarsa),0.0,0.6816806439825439,0.24704560014865776,0.20276757776533513,-0.9554552704738916,0.029784239143939278,103.0,PM25,TIDAK SEHAT,2021,2,22,0,4,5
2021-02-23,DKI3 (Jagakarsa),0.0,0.5680039127346983,0.24704560014865776,-0.7661080440331339,-0.9760577787153227,0.294331338388745,90.0,PM25,SEDANG,2021,2,23,1,4,3
2021-02-24,DKI4 (Lubang Buaya),0.0,-0.7961168622394488,1.1083434663521672,-1.0567707305726748,-1.3056979105782218,-1.0284041578352836,61.0,PM25,SEDANG,2021,2,24,2,4,3
2021-02-25,DKI3 (Jagakarsa),0.0,-1.6486923465982908,0.18079191813300322,-1.3474334171122153,-1.0790703199224787,-0.8961306082128807,54.0,PM25,SEDANG,2021,2,25,3,4,3
2021-02-26,DKI4 (Lubang Buaya),0.0,-0.455086668495912,1.1083434663521672,-0.8629956062129809,-1.0996728281639099,-0.10248931047846357,75.0,PM25,SEDANG,2021,2,26,4,4,3
2021-02-27,DKI4 (Lubang Buaya),0.0,0.17013535336723876,1.1745971483678217,-0.6692204818532871,-0.9554552704738916,-0.23476286010086642,94.0,PM25,SEDANG,2021,2,27,5,4,3
2021-02-28,DKI4 (Lubang Buaya),0.0,0.6816806439825439,1.1083434663521672,-0.18478267095405249,-1.0790703199224787,0.029784239143939278,113.0,PM25,TIDAK SEHAT,2021,2,28,6,4,5
2021-03-01,DKI3 (Jagakarsa),0.0,0.34065045023900714,0.37955296417996687,-0.6692204818532871,-1.1408778446467722,0.029784239143939278,97.0,PM25,SEDANG,2021,3,1,0,4,3
2021-03-02,DKI4 (Lubang Buaya),0.0,-0.5687633997437576,1.1083434663521672,-0.2816702331338994,-0.9760577787153227,0.029784239143939278,81.0,PM25,SEDANG,2021,3,2,1,4,3
2021-03-03,DKI3 (Jagakarsa),0.0,0.05645862211939316,0.31329928216431235,-0.18478267095405249,-0.7906352045424421,0.8234255368783564,83.0,PM25,SEDANG,2021,3,3,2,4,3
2021-03-04,DKI4 (Lubang Buaya),0.0,0.34065045023900714,1.1745971483678217,-0.08789510877420559,-0.893647745749598,-0.3670364097232693,103.0,PM25,TIDAK SEHAT,2021,3,4,3,4,5
2021-03-05,DKI2 (Kelapa Gading),0.0,0.5111655471107756,2.1021486965869856,-0.37855779531374634,-0.35798253147238696,1.6170668346127735,81.0,PM25,SEDANG,2021,3,5,4,4,3
2021-03-06,DKI4 (Lubang Buaya),0.0,0.28381208461508434,1.1745971483678217,0.20276757776533513,-0.9142502539910292,-0.10248931047846357,95.0,PM25,SEDANG,2021,3,6,5,4,3
2021-03-07,DKI5 (Kebon Jeruk),0.0,0.17013535336723876,0.512060328211276,-0.18478267095405249,-1.120275336405341,1.6170668346127735,103.0,PM25,TIDAK SEHAT,2021,3,7,6,4,5
2021-03-08,DKI4 (Lubang Buaya),0.0,0.11329698774331595,1.1745971483678217,-0.37855779531374634,-1.1820828611296348,-1.0284041578352836,81.0,PM25,SEDANG,2021,3,8,0,4,3
2021-03-09,DKI3 (Jagakarsa),0.0,-0.8529552278633716,0.512060328211276,-1.2505458549323685,-1.1820828611296348,-0.4993099593456721,63.0,PM25,SEDANG,2021,3,9,1,4,3
2021-03-10,DKI5 (Kebon Jeruk),0.0,-0.17089484037629804,0.31329928216431235,0.10588001558548822,-1.2232878776124971,2.5429816819695934,91.0,PM25,SEDANG,2021,3,10,2,4,3
2021-03-11,DKI4 (Lubang Buaya),0.0,-1.591853980974368,1.1083434663521672,-1.0567707305726748,-1.0584678116810475,-0.631583508968075,53.0,PM25,SEDANG,2021,3,11,3,4,3
2021-03-12,DKI3 (Jagakarsa),0.0,0.5680039127346983,0.44580664619562144,-0.6692204818532871,-0.9760577787153227,0.16205778876634214,99.0,PM25,SEDANG,2021,3,12,4,4,3
2021-03-13,DKI3 (Jagakarsa),0.0,-0.17089484037629804,0.44580664619562144,-1.2505458549323685,-1.0996728281639099,-0.631583508968075,72.0,PM25,SEDANG,2021,3,13,5,4,3
2021-03-14,DKI3 (Jagakarsa),0.0,-0.22773320600022082,0.37955296417996687,-0.9598831683928277,-1.2438903858539283,-0.4993099593456721,73.0,PM25,SEDANG,2021,3,14,6,4,3
2021-03-15,DKI5 (Kebon Jeruk),0.0,-0.05721810912845243,0.7770750562738943,-0.2816702331338994,-1.202685369371066,2.5429816819695934,92.0,PM25,SEDANG,2021,3,15,0,4,3
2021-03-16,DKI4 (Lubang Buaya),0.0,0.05645862211939316,1.572119240461749,-0.6692204818532871,-0.8112377127838732,0.5588784376335507,101.0,PM25,TIDAK SEHAT,2021,3,16,1,4,5
2021-03-17,DKI4 (Lubang Buaya),0.0,0.6816806439825439,1.3733581944147852,0.008992453405641318,-0.8112377127838732,0.029784239143939278,123.0,PM25,TIDAK SEHAT,2021,3,17,2,4,5
2021-03-18,DKI4 (Lubang Buaya),0.0,0.6816806439825439,1.5058655584460945,-0.37855779531374634,-0.8112377127838732,1.087972636123162,125.0,PM25,TIDAK SEHAT,2021,3,18,3,4,5
2021-03-19,DKI5 (Kebon Jeruk),0.0,0.11329698774331595,0.8433287382895488,-0.9598831683928277,-0.893647745749598,0.294331338388745,96.0,PM25,SEDANG,2021,3,19,4,4,3
2021-03-20,DKI3 (Jagakarsa),0.0,0.5111655471107756,0.5783140102269306,-0.7661080440331339,-0.6464176468524236,0.4266048880111478,106.0,PM25,TIDAK SEHAT,2021,3,20,5,4,5
2021-03-21,DKI3 (Jagakarsa),0.0,1.4205793970935403,0.31329928216431235,-0.47544535749359323,-0.8112377127838732,0.294331338388745,118.0,PM25,TIDAK SEHAT,2021,3,21,6,4,5
2021-03-22,DKI3 (Jagakarsa),0.0,0.34065045023900714,0.24704560014865776,-0.47544535749359323,-0.8318402210253044,-0.4993099593456721,93.0,PM25,SEDANG,2021,3,22,0,4,3
2021-03-23,DKI3 (Jagakarsa),0.0,-0.2845715716241436,0.24704560014865776,-1.0567707305726748,-1.0172627951981852,-0.7638570585904778,77.0,PM25,SEDANG,2021,3,23,1,4,3
2021-03-24,DKI3 (Jagakarsa),0.0,-0.739278496615526,0.24704560014865776,-1.3474334171122153,-1.0172627951981852,-0.7638570585904778,64.0,PM25,SEDANG,2021,3,24,2,4,3
2021-03-25,DKI4 (Lubang Buaya),0.0,-1.1371470559829855,1.2408508303834762,-1.1536582927525216,-1.1820828611296348,-0.23476286010086642,68.0,PM25,SEDANG,2021,3,25,3,4,3
2021-03-26,DKI4 (Lubang Buaya),0.0,-0.22773320600022082,1.3071045123991307,-0.2816702331338994,-0.9348527622324604,0.294331338388745,83.0,PM25,SEDANG,2021,3,26,4,4,3
2021-03-27,DKI4 (Lubang Buaya),0.0,0.11329698774331595,1.3733581944147852,-0.6692204818532871,-0.8524427292667356,0.8234255368783564,91.0,PM25,SEDANG,2021,3,27,5,4,3
2021-03-28,DKI5 (Kebon Jeruk),0.0,-0.3414099372480664,-0.017969127913960485,-0.7661080440331339,-0.8730452375081668,0.6911519872559535,78.0,PM25,SEDANG,2021,3,28,6,4,3
2021-03-29,DKI5 (Kebon Jeruk),0.0,-0.11405647475237524,-0.08422280992961505,-0.2816702331338994,-0.9760577787153227,1.6170668346127735,91.0,PM25,SEDANG,2021,3,29,0,4,3
2021-03-30,DKI4 (Lubang Buaya),0.0,-0.8529552278633716,1.3071045123991307,-0.5723329196734401,-1.1408778446467722,1.4847932849903707,76.0,PM25,SEDANG,2021,3,30,1,4,3
2021-03-31,DKI4 (Lubang Buaya),0.0,-0.455086668495912,1.3733581944147852,-0.7661080440331339,-1.0584678116810475,0.5588784376335507,69.0,PM25,SEDANG,2021,3,31,2,4,3
2021-04-01,DKI3 (Jagakarsa),0.0,-1.591853980974368,0.24704560014865776,-1.4443209792920624,-0.8524427292667356,-0.8961306082128807,52.0,PM25,SEDANG,2021,4,1,3,4,3
2021-04-02,DKI3 (Jagakarsa),0.0,-0.2845715716241436,0.7108213742582397,-1.1536582927525216,-0.8112377127838732,-0.4993099593456721,70.0,PM25,SEDANG,2021,4,2,4,4,3
2021-04-03,DKI4 (Lubang Buaya),0.0,-0.9666319591112171,1.3071045123991307,-1.0567707305726748,-1.120275336405341,0.029784239143939278,67.0,PM25,SEDANG,2021,4,3,5,4,3
2021-04-04,DKI3 (Jagakarsa),0.0,0.6816806439825439,0.44580664619562144,0.7840929508444165,-0.15195744905807504,1.8816139338575792,103.0,PM25,TIDAK SEHAT,2021,4,4,6,4,5
2021-04-05,DKI3 (Jagakarsa),0.0,0.28381208461508434,0.512060328211276,-0.8629956062129809,-0.15195744905807504,0.4266048880111478,85.0,PM25,SEDANG,2021,4,5,0,4,3
2021-04-06,DKI2 (Kelapa Gading),0.0,-0.739278496615526,0.6445676922425851,-0.9598831683928277,-0.8318402210253044,0.16205778876634214,61.0,PM25,SEDANG,2021,4,6,1,4,3
2021-04-07,DKI2 (Kelapa Gading),0.0,-1.4781772497265224,0.7108213742582397,-1.0567707305726748,-0.6876226633352861,-0.7638570585904778,52.0,PM25,SEDANG,2021,4,7,2,4,3
2021-04-08,DKI2 (Kelapa Gading),0.0,-0.9666319591112171,0.7770750562738943,-0.9598831683928277,-0.7494301880595796,0.029784239143939278,57.0,PM25,SEDANG,2021,4,8,3,4,3
2021-04-09,DKI5 (Kebon Jeruk),0.0,-0.22773320600022082,0.7770750562738943,-1.2505458549323685,-1.202685369371066,0.9556990865007592,77.0,PM25,SEDANG,2021,4,9,4,4,3
2021-04-10,DKI3 (Jagakarsa),0.0,0.45432718148685275,0.18079191813300322,-0.37855779531374634,-0.15195744905807504,0.5588784376335507,101.0,PM25,TIDAK SEHAT,2021,4,10,5,4,5
2021-04-11,DKI4 (Lubang Buaya),0.0,0.5680039127346983,1.6383729224774035,-0.18478267095405249,-0.8524427292667356,1.3525197353679679,108.0,PM25,TIDAK SEHAT,2021,4,11,6,4,5
2021-04-12,DKI2 (Kelapa Gading),0.0,0.7385190096064668,1.9033876505400218,0.008992453405641318,-0.4609950726795429,1.2202461857455649,93.0,PM25,SEDANG,2021,4,12,0,4,3
2021-04-13,DKI2 (Kelapa Gading),0.0,0.7953573752303895,2.565924470696568,-0.5723329196734401,-0.254969990265231,0.9556990865007592,82.0,PM25,SEDANG,2021,4,13,1,4,3
2021-04-14,DKI2 (Kelapa Gading),0.0,0.5111655471107756,2.1684023786026403,-0.37855779531374634,-0.2343674820237998,1.087972636123162,81.0,PM25,SEDANG,2021,4,14,2,4,3
2021-04-15,DKI5 (Kebon Jeruk),0.0,-0.11405647475237524,0.04828455410169408,0.39654270212502896,-0.9554552704738916,2.5429816819695934,88.0,PM25,SEDANG,2021,4,15,3,4,3
2021-04-16,DKI2 (Kelapa Gading),0.0,0.7385190096064668,2.1684023786026403,-0.2816702331338994,-0.5434051056452677,1.8816139338575792,94.0,PM25,SEDANG,2021,4,16,4,4,3
2021-04-17,DKI5 (Kebon Jeruk),0.0,0.6248422783586212,0.44580664619562144,-0.37855779531374634,-0.9966602869567539,2.278434582724788,118.0,PM25,TIDAK SEHAT,2021,4,17,5,4,5
2021-04-18,DKI5 (Kebon Jeruk),0.0,-0.05721810912845243,0.44580664619562144,-0.8629956062129809,-0.9142502539910292,0.294331338388745,93.0,PM25,SEDANG,2021,4,18,6,4,3
2021-04-19,DKI5 (Kebon Jeruk),0.0,0.34065045023900714,0.6445676922425851,-0.6692204818532871,-0.9142502539910292,0.6911519872559535,108.0,PM25,TIDAK SEHAT,2021,4,19,0,4,5
2021-04-20,DKI2 (Kelapa Gading),0.0,0.45432718148685275,1.9696413325556763,-0.18478267095405249,-0.44039256443811176,0.5588784376335507,94.0,PM25,SEDANG,2021,4,20,1,4,3
2021-04-21,DKI5 (Kebon Jeruk),0.0,0.34065045023900714,0.18079191813300322,-0.47544535749359323,-1.0584678116810475,1.4847932849903707,105.0,PM25,TIDAK SEHAT,2021,4,21,2,4,5
2021-04-22,DKI4 (Lubang Buaya),0.0,0.22697371899116156,1.5058655584460945,-0.9598831683928277,-0.8730452375081668,0.4266048880111478,99.0,PM25,SEDANG,2021,4,22,3,4,3
2021-04-23,DKI4 (Lubang Buaya),0.0,0.6248422783586212,-0.21673017396092417,-0.6692204818532871,-0.9348527622324604,1.3525197353679679,112.0,PM25,TIDAK SEHAT,2021,4,23,4,4,5
2021-04-24,DKI2 (Kelapa Gading),0.0,1.8184479564609999,2.565924470696568,-0.2816702331338994,-0.06954741609235025,1.4847932849903707,115.0,PM25,TIDAK SEHAT,2021,4,24,5,4,5
2021-04-25,DKI4 (Lubang Buaya),0.0,0.9658724721021579,0.9758361023208579,-0.2816702331338994,-1.1614803528882036,0.4266048880111478,116.0,PM25,TIDAK SEHAT,2021,4,25,6,4,5
2021-04-26,DKI4 (Lubang Buaya),0.0,0.45432718148685275,0.9758361023208579,-0.8629956062129809,-1.120275336405341,0.029784239143939278,117.0,PM25,TIDAK SEHAT,2021,4,26,0,4,5
2021-04-27,DKI4 (Lubang Buaya),0.0,1.0795492033500036,1.0420897843365124,-0.8629956062129809,-1.0172627951981852,-0.10248931047846357,138.0,PM25,TIDAK SEHAT,2021,4,27,1,4,5
2021-04-28,DKI4 (Lubang Buaya),0.0,-0.05721810912845243,0.9758361023208579,-1.0567707305726748,-0.9966602869567539,0.4266048880111478,94.0,PM25,SEDANG,2021,4,28,2,4,3
2021-04-29,DKI2 (Kelapa Gading),0.0,0.7385190096064668,2.499670788680913,-0.47544535749359323,-0.6670201550938548,1.6170668346127735,85.0,PM25,SEDANG,2021,4,29,3,4,3
2021-04-30,DKI2 (Kelapa Gading),0.0,0.8521957408543123,2.3009097426339493,-0.5723329196734401,-0.44039256443811176,0.9556990865007592,91.0,PM25,SEDANG,2021,4,30,4,4,3
2021-05-01,DKI3 (Jagakarsa),0.0,0.5680039127346983,-0.6142522660548515,-0.47544535749359323,-0.15195744905807504,0.8234255368783564,102.0,PM25,TIDAK SEHAT,2021,5,1,5,4,5
2021-05-02,DKI4 (Lubang Buaya),0.0,-0.11405647475237524,1.0420897843365124,-0.18478267095405249,-1.120275336405341,-0.4993099593456721,89.0,PM25,SEDANG,2021,5,2,6,4,3
2021-05-03,DKI4 (Lubang Buaya),0.0,0.28381208461508434,1.1083434663521672,-0.18478267095405249,-1.120275336405341,-0.23476286010086642,95.0,PM25,SEDANG,2021,5,3,0,4,3
